,conteudo,acordao,dia
1687,tribunal contas estado acresecretaria das sessões natureza prestação contas secretaria extraordinária juventude estado acre exercício responsávelsenhor leonardo cunha britorelator conselheiro ronald polanco ribeiroprestação contas secretaria extraordinária juventude estado relatório circunstanciado incompleto demonstrativos contábeis sem assinaturas técnico responsável contrato pessoal através grupo trabalho sem devido concurso público falta controle bens almoxarifado regular com ressalva notificação arquivamento vistos relatados discutidos autos acima identificado acordam membros à unanimidade nos termos voto conselheirorelator considerar regular com ressalva prestação contas secretaria extraordinária juventude estado acre exercício orçamentário financeiro responsabilidade senhor leonardo cunha brito secretário estado à época com fulcro inciso do art lei complementar estadual valendo como ressalva relatório circunstanciado incompleto demonstrativos contábeis sem assinaturas técnico responsável contrato pessoal através grupo trabalho sem devido concurso público falta controle bens almoxarifado notificar atual gestor para que prazo trinta dias promova correções que caso requer especialmente tocante às contratações impugnadas após formalidades estilo pelo arquivamento rio branco / / conselheiro josé augusto araújo fariapresidente tceacreconselheiro ronald polanco ribeiro relator fui presentesérgio cunha mendonça procuradorchefe mpe missão garantir regular efetiva gestão dos recursos públicos incentivar participação cidadão exercício controle social,7030,02/12/2010
1688,tribunal contas estado acresecretaria das sessões natureza prestação contas secretaria extraordinária juventude estado acre exercício responsáveissenhores leonardo cunha brito maria das graças alves pereirarelator conselheiro ronald polanco ribeiroprestação contas secretaria extraordinária juventude estado falta assinatura técnico responsável pela contabilidade a contratação pessoal através grupo trabalho sem devido concurso público regularidade com ressalva arquivamento vistos relatados discutidos autos acima identificado acordam membros à unanimidade nos termos voto conselheirorelator considerar regular com ressalva prestação contas secretaria extraordinária juventude estado acre exercício orçamentário financeiro responsabilidade dos senhores leonardo cunha brito maria das graças alves pereira secretários estado à época com fulcro inciso do art lei complementar estadual valendo como ressalva falta assinatura técnico responsável pela contabilidade a contratação pessoal através grupo trabalho sem devido concurso público após formalidades estilo pelo arquivamento rio branco / / conselheiro josé augusto araújo fariapresidente tceacreconselheiro ronald polanco ribeiro relator fui presentesérgio cunha mendonça procuradorchefe mpe missão garantir regular efetiva gestão dos recursos públicos incentivar participação cidadão exercício controle social,7031,02/12/2010
1689,tribunal contas estado acresecretaria das sessões natureza prestação contas fundação bem estar social estado acre funbesa exercício responsávelsenhora laura keiko sakai okamurarelator conselheiro ronald polanco ribeiroprestação contas fundação bem estar social estado não encaminhamento cópia ato fixação remuneração dos administradores membros dos conselhos regularidade com ressalva arquivamento vistos relatados discutidos autos acima identificado acordam membros à unanimidade nos termos voto conselheirorelator considerar regular com ressalva prestação contas fundação bem estar social estado acre funbesa exercício orçamentário financeiro responsabilidade senhora laura keiko sakai okamura diretorapresidente à época com fulcro inciso do art lei complementar estadual valendo como ressalva não encaminhamento cópia ato fixação remuneração dos administradores membros dos conselhos acompanhado demonstrativo especificando valores efetivamente pagos após formalidades estilo pelo arquivamento rio branco / / conselheiro josé augusto araújo fariapresidente tceacreconselheiro ronald polanco ribeiro relator fui presentesérgio cunha mendonça procuradorchefe mpe missão garantir regular efetiva gestão dos recursos públicos incentivar participação cidadão exercício controle social,7032,02/12/2010
1690,tribunal contas estado acresecretaria das sessões natureza anexo prestação contas instituto desenvolvimento educação profissional dom moacyr grechi exercício responsávelsenhor irailton lima sousarelator conselheiro ronald polanco ribeiroprestação contas instituto desenvolvimento educação profissional dom moacyr grechi regularidade arquivamento vistos relatados discutidos autos acima identificado acordam membros à unanimidade nos termos voto conselheirorelator considerar regular prestação contas instituto desenvolvimento educação profissional dom moacyr grechi exercício orçamentário financeiro responsabilidade senhor irailton lima sousa diretorpresidente com fulcro inciso do art lei complementar estadual após formalidades estilo pelo arquivamento rio branco / / conselheiro josé augusto araújo fariapresidente tceacreconselheiro ronald polanco ribeiro relator fui presentesérgio cunha mendonça procuradorchefe mpe missão garantir regular efetiva gestão dos recursos públicos incentivar participação cidadão exercício controle social,7033,02/12/2010
1691,tribunal contas estado acresecretaria das sessões natureza prestação contas agência reguladora dos serviços públicos estado acre ageac exercício responsávelsenhor francisco eulálio alves dos santosrelator conselheiro ronald polanco ribeiroprestação contas agência reguladora dos serviços públicos estado ausência parecer sobre contas autarquia exercício ausência depreciação dos bens pertencentes patrimônio contratação pessoal através grupo trabalho regularidade com ressalva notificação arquivamento vistos relatados discutidos autos acima identificado acordam membros à unanimidade nos termos voto conselheirorelator considerar regular com ressalva prestação contas agência reguladora dos serviços públicos estado acre ageac exercício orçamentário financeiro responsabilidade dos senhores francisco eulálio alves dos santos diretorgeral à época joão aramis dourado cordeiro coordenador administrativo financeiro maria augusta moraes vale coordenadora financeira com fulcro inciso do art lei complementar estadual valendo como ressalva ausência parecer sobre contas autarquia exercício ausência depreciação dos bens pertencentes seu patrimônio contratação pessoal através grupo trabalho notificar atual gestor para que observe termo ajustamento conduta / / referente às admissões pessoal por tempo determinado após formalidades estilo pelo arquivamento rio branco / / conselheiro josé augusto araújo fariapresidente tceacreconselheiro ronald polanco ribeiro relator fui presentesérgio cunha mendonça procuradorchefe mpe missão garantir regular efetiva gestão dos recursos públicos incentivar participação cidadão exercício controle social,7034,02/12/2010
1692,tribunal contas estado acresecretaria das sessões natureza prestação contas secretaria estado gestão administrativa exercício responsáveissenhores mâncio lima cordeiro josé alcimar silva costarelator conselheiro ronald polanco ribeiroprestação contas secretaria estado gestão administrativa contratação pessoal por tempo determinado via grupo trabalho regularidade com ressalva arquivamento vistos relatados discutidos autos acima identificado acordam membros à unanimidade nos termos voto conselheirarelatora considerar regular com ressalva prestação contas secretaria estado gestão administrativa exercício orçamentário financeiro responsabilidade dos senhores mâncio lima cordeiro josé alcimar silva costa secretários à época com fulcro inciso do art lei complementar estadual valendo como ressalva contratação pessoal por tempo determinado via grupo trabalho após formalidades estilo pelo arquivamento rio branco / / conselheiro josé augusto araújo fariapresidente tceacreconselheiro ronald polanco ribeiro relator fui presentesérgio cunha mendonça procuradorchefe mpe missão garantir regular efetiva gestão dos recursos públicos incentivar participação cidadão exercício controle social,7043,02/12/2010
1693,tribunal contas estado acresecretaria das sessões natureza anexo prestação contas prefeitura municipal marechal thaumaturgo exercício responsávelsenhor itamar pereira sárelator conselheiro valmir gomes ribeiroprestação contas prefeitura municipal condenação devolução irregularidade cientificação conselho municipal fundef arquivamento vistos relatados discutidos autos acima identificado acordam membros à unanimidade nos termos voto conselheirorelator destaque condenar senhor itamar pereira sá prefeito à época devolver aos cofres municipalidade importância r mil cento sessenta nove reais sessenta dois centavos referente aos subsídios dos agentes políticos que gerou dano erário público corrigidos monetariamente acrescida juros legais até data efetivo pagamento cientificar conselho fundef município marechal thaumaturgo que há tendência desfavorável cumprimento dos gastos mínimos constitucionais com manutenção desenvolvimento ensino após formalidades estilo pelo arquivamento ausentes justificadamente excelentíssimos senhores conselheiros antonio cristovão correia messias ronald polanco ribeiro rio branco / / conselheiro josé augusto araújo fariapresidente tceacreconselheiro valmir gomes ribeiro relator fui presentesérgio cunha mendonça procuradorchefe mpe missão garantir regular efetiva gestão dos recursos públicos incentivar participação cidadão exercício controle social,7046,09/12/2010
1694,tribunal contas estado acresecretaria das sessões natureza prestação contas procuradoria geral estado acre exercício responsávelsenhora maria nazareth mello araújo lambertrelator conselheiro valmir gomes ribeiroprestação contas procuradoria geral estado contratação temporária pessoal por meio grupo trabalho regular com ressalva notificação arquivamento vistos relatados discutidos autos acima identificado acordam membros à unanimidade nos termos voto conselheirorelator considerar regular com ressalva prestação contas procuradoria geral estado acre exercício orçamentário financeiro responsabilidade senhora maria nazareth mello araújo lambert procuradorageral estado à época com fulcro inciso do art lei complementar estadual valendo como ressalva contratação temporária pessoal por meio grupo trabalho notificar atual gestor para por fim à contratação temporária pessoal por meio grupos trabalho por contrariar norma constitucional art inciso da consoante cumprimento estabelecido cláusula segunda termo ajustamento conduta tac fls que diz respeito após formalidades estilo pelo arquivamento dos autos ausentes justificadamente excelentíssimos senhores conselheiros antonio cristovão correia messias ronald polanco ribeiro rio branco / / conselheiro josé augusto araújo fariapresidente tceacreconselheiro valmir gomes ribeiro relator fui presentesérgio cunha mendonça procuradorchefe mpe missão garantir regular efetiva gestão dos recursos públicos incentivar participação cidadão exercício controle social,7047,09/12/2010
1695,tribunal contas estado acresecretaria das sessões natureza prestação contas empresa assistência técnica extensão rural estado acre emateracre exercício responsáveissenhores nilton luiz cosson mota marcos inácio fernandes zenilda barbalho bezerra limarelator conselheiro valmir gomes ribeiroprestação contas empresa assistência técnica extensão rural estado ausência certificado auditoria controle interno ausência termo conferência tesouraria falha controle saída dos materiais consumo regular com ressalva arquivamento vistos relatados discutidos autos acima identificado acordam membros à unanimidade nos termos voto conselheirorelator considerar regular com ressalva prestação contas empresa assistência técnica extensão rural estado acre emateracre exercício orçamentário financeiro responsabilidade dos senhores nilton luiz cosson mota diretorpresidente marcos inácio fernandes diretorpresidente interino da senhora zenilda barbalho bezerra lima diretora administrativa com fulcro inciso do art lei complementar estadual valendo como ressalva ausência certificado auditoria pelo controle interno de igual forma ausência termo conferência tesouraria ainda falha controle saída dos materiais consumo após formalidades estilo pelo arquivamento dos autos ausentes justificadamente excelentíssimos senhores conselheiros antonio cristovão correia messias ronald polanco ribeiro rio branco / / conselheiro josé augusto araújo fariapresidente tceacreconselheiro valmir gomes ribeiro relator fui presentesérgio cunha mendonça procuradorchefe mpe missão garantir regular efetiva gestão dos recursos públicos incentivar participação cidadão exercício controle social,7048,09/12/2010
1696,tribunal contas estado acresecretaria das sessões natureza prestação contas instituto meio ambiente estado acre imac exercício responsáveissenhor carlos edegard deus senhora gerúzia barreto melorelator conselheiro valmir gomes ribeiroprestação contas instituto meio ambiente estadual ausência demonstrativo analítico das dívidas vencidas ausência análise formal das contas balanço patrimonial regular com ressalva arquivamento vistos relatados discutidos autos acima identificado acordam membros à unanimidade nos termos voto conselheirorelator considerar regular com ressalva prestação meio ambiente estadual acre imac exercício orçamentário financeiro responsabilidade senhor carlos edegard deus diretorpresidente da senhora gerúzia barreto melo gerente orçamento finanças com fulcro inciso do art lei complementar estadual valendo como ressalva ausência demonstrativo analítico das dívidas vencidas assim como ausência análise formal das contas balanço patrimonial conforme relatório complementar às fls após formalidades estilo pelo arquivamento dos autos ausentes justificadamente excelentíssimos senhores conselheiros antonio cristovão correia messias ronald polanco ribeiro rio branco / / conselheiro josé augusto araújo fariapresidente tceacreconselheiro valmir gomes ribeiro relator fui presentesérgio cunha mendonça procuradorchefe mpe missão garantir regular efetiva gestão dos recursos públicos incentivar participação cidadão exercício controle social,7049,09/12/2010
1697, natureza prestação contas prefeitura municipal feijó exercício responsávelsenhor aurélio souza bragarelator conselheiro ronald polanco ribeiroprestação contas prefeitura municipal condenação devolução aplicação multa exgestor com fulcro art lei complementar estadual irregularidade arquivamento vistos relatados discutidos autos acima identificado acordam membros à unanimidade nos termos o voto conselheirorelator destaque condenar senhor aurélio souza braga prefeito à época com fulcro caput art lce devolver aos cofres municipais por ser ordenador despesas quantia r cem mil quinhentos oitenta quatro reais sessenta dois centavos acrescida juros legais corrigida monetariamente partir aplicar multa senhor aurélio souza braga prefeito à época com fulcro art lei complementar estadual valor r dez mil cinqüenta oito reais quarenta seis centavos ser recolhida aos cofres fazenda pública estadual prazo trinta dias contados notificação presente julgado sob pena execução judicial após formalidades estilo pelo arquivamento ausentes justificadamente excelentíssimos senhores conselheiros josé augusto araújo faria presidente valmir gomes ribeiro rio branco / / conselheiro antonio cristovão correia messiaspresidente exercícioconselheiro ronald polanco ribeiro relator fui presentesérgio cunha mendonça missão exercer controle externo orientando fiscalizando gestão pública incentivar sociedade exercício controle social,7055,16/12/2010
1698, natureza anexo prestação contas prefeitura municipal senador guiomard exercício responsávelsenhora maria socorro silva pradorelator conselheiro ronald polanco ribeiroprestação contas prefeitura municipal condenação com fulcro caput art lei complementar estadual devolução acrescida juros legais corrigida monetariamente irregularidade arquivamento vistos relatados discutidos autos acima identificado acordam membros à unanimidade nos termos o voto conselheirorelator destaque condenar senhora maria socorro silva prado prefeita à época com fulcro caput art lei complementar estadual devolver aos cofres municipais por ser ordenadora despesas quantia r vinte três mil duzentos oitenta cinco reais noventa seis centavos acrescida juros legais corrigida monetariamente prazo trinta dias após formalidades estilo pelo arquivamento ausentes justificadamente excelentíssimos senhores conselheiros josé augusto araújo faria presidente valmir gomes ribeiro rio branco / / conselheiro antonio cristovão correia messiaspresidente exercícioconselheiro ronald polanco ribeiro relator fui presentesérgio cunha mendonça procuradorchefe mpe missão exercer controle externo orientando fiscalizando gestão pública incentivar sociedade exercício controle social,7056,16/12/2010
1699, natureza prestação contas secretaria governo estado acre exercício responsávelsenhor fábio vaz limarelator conselheiro ronald polanco ribeiroprestação contas secretaria governo ausência informação dos gastos investimentos efetuados o não estabelecimento comparação das metas previstas com realizadas ausência das assinaturas nos demonstrativos contábeis profissional habilitado pelo crc ausência inventário material permanente consumo regularidade com ressalva arquivamento vistos relatados discutidos autos acima identificado acordam membros à unanimidade nos termos voto conselheirorelator considerar regular com ressalva prestação contas secretaria governo estado acre exercício orçamentário financeiro responsabilidade senhor fábio vaz lima secretário estado com fulcro inciso do art lei complementar estadual valendo como ressalvas a ausência informação dos gastos investimentos efetuados o não estabelecimento comparação das metas previstas com realizadas a ausência das assinaturas nos demonstrativos contábeis profissional habilitado pelo crc a ausência inventário material permanente consumo após formalidades estilo pelo arquivamento ausentes justificadamente excelentíssimos senhores conselheiros josé augusto araújo faria presidente valmir gomes ribeiro rio branco / / conselheiro antonio cristovão correia messiaspresidente exercícioconselheiro ronald polanco ribeiro relator fui presente missão exercer controle externo orientando fiscalizando gestão pública incentivar sociedade exercício controle social,7057,16/12/2010
1700, natureza anexo prestação contas fundo municipal assistência social exercício responsávelsenhora estefânia maria pereira pontesrelator conselheiro ronald polanco ribeiroprestação contas fundo municipal assistência social ausência dos decretos abertura dos créditos adicionais incorreções demonstração das variações patrimoniais no balanço patrimonial regularidade com ressalva arquivamento vistos relatados discutidos autos acima identificado acordam membros à unanimidade nos termos voto conselheirorelator considerar regular com ressalva prestação contas fundo municipal assistência social exercício orçamentário financeiro responsabilidade senhora estefânia maria pereira pontes secretária municipal com fulcro inciso do art lei complementar estadual valendo como ressalva a ausência dos decretos abertura dos créditos adicionais as incorreções demonstração das variações patrimoniais no balanço patrimonial seja incorreções saldo conta material consumo após formalidades estilo pelo arquivamento ausentes justificadamente excelentíssimos senhores conselheiros josé augusto araújo faria presidente valmir gomes ribeiro rio branco / / conselheiro antonio cristovão correia messiaspresidente exercícioconselheiro ronald polanco ribeiro relator fui presentesérgio cunha mendonça procuradorchefe mpe missão exercer controle externo orientando fiscalizando gestão pública incentivar sociedade exercício controle social,7058,16/12/2010
1701, natureza anexo prestação contas fundo pesquisa prevenção patrimônio histórico cultural estado acre exercício responsávelsenhor francisco pereira souzarelator conselheiro ronald polanco ribeiroprestação contas fundo pesquisa prevenção patrimônio histórico cultural estado ausência relatório sobre execução orçamentária financeira ausência das relações bens patrimoniais falta comprovação r integrante conta única tesouro estadual falta assinatura responsável técnico pela contabilidade regularidade com ressalva arquivamento vistos relatados discutidos autos acima identificado acordam membros à unanimidade nos termos voto conselheirorelator considerar regular com ressalva prestação contas fundo pesquisa prevenção patrimônio histórico cultural estado acre exercício orçamentário financeiro responsabilidade senhor francisco pereira souza diretorpresidente à época com fulcro inciso do art lei complementar estadual valendo como ressalva a ausência relatório sobre execução orçamentária financeira a ausência das relações bens patrimoniais serem incorporados pelo estado a falta comprovação r seis reais sessenta centavos integrante conta única tesouro estadual a falta assinatura responsável técnico pela contabilidade após formalidades estilo pelo arquivamento ausentes justificadamente excelentíssimos senhores conselheiros josé augusto araújo faria presidente valmir gomes ribeiro rio branco / / conselheiro antonio cristovão correia messiaspresidente exercícioconselheiro ronald polanco ribeiro relator fui presente missão exercer controle externo orientando fiscalizando gestão pública incentivar sociedade exercício controle social,7059,16/12/2010
1702, natureza prestação contas secretaria extraordinária mulher estado acre exercício responsávelsenhora maria regina aparecida vidalrelator conselheiro ronald polanco ribeiroprestação contas secretaria extraordinária mulher estado falta assinatura responsável técnico pelos demonstrativos contábeis contratação pessoal através grupo trabalho por tempo determinado regularidade com ressalva arquivamento vistos relatados discutidos autos acima identificado acordam membros à unanimidade nos termos voto conselheirorelator considerar regular com ressalva prestação contas secretaria extraordinária mulher estado acre exercício orçamentário financeiro responsabilidade senhora maria regina aparecida vidal secretária estadual à época com fulcro inciso do art lei complementar estadual valendo como ressalva a falta assinatura responsável técnico pelos demonstrativos contábeis a contratação pessoal através grupo trabalho por tempo determinado após formalidades estilo pelo arquivamento ausentes justificadamente excelentíssimos senhores conselheiros josé augusto araújo faria presidente valmir gomes ribeiro rio branco / / conselheiro antonio cristovão correia messiaspresidente exercícioconselheiro ronald polanco ribeiro relator fui presentesérgio cunha mendonça procuradorchefe mpe missão exercer controle externo orientando fiscalizando gestão pública incentivar sociedade exercício controle social,7060,16/12/2010
1703, natureza anexo prestação contas departamento estradas rodagem infraestrutura hidroviária aeroportuária estado acre deracre exercício responsávelsenhor marcus alexandre médici aguiarrelator conselheiro ronald polanco ribeiroprestação contas departamento estradas rodagem infraestrutura hidroviária aeroportuária estado contratação pessoal através grupo trabalho não registro dos fatos contábeis forma tempestiva durante exercício regularidade com ressalva arquivamento vistos relatados discutidos autos acima identificado acordam membros à unanimidade nos termos voto conselheirorelator considerar regular com ressalva prestação contas departamento estradas rodagem infraestrutura hidroviária aeroportuária estado acre deracre exercício orçamentário financeiro responsabilidade senhor marcus alexandre médici aguiar diretorgeral com fulcro inciso do art lce valendo como ressalva a contratação pessoal através grupo trabalho o não registro dos fatos contábeis forma tempestiva que ocorreram durante exercício após formalidades estilo pelo arquivamento ausentes justificadamente excelentíssimos senhores conselheiros josé augusto araújo faria presidente valmir gomes ribeiro rio branco / / conselheiro antonio cristovão correia messiaspresidente exercícioconselheiro ronald polanco ribeiro relator fui presentesérgio cunha mendonça procuradorchefe mpe missão exercer controle externo orientando fiscalizando gestão pública incentivar sociedade exercício controle social,7061,16/12/2010
1704, natureza auditoria instituto desenvolvimento educação profissional dom moacyr grechi exercícios responsávelsenhor irailton lima sousarelator conselheiro ronald polanco ribeiroprestação contas instituto desenvolvimento educação profissional dom moacyr grechi notificação arquivamento vistos relatados discutidos autos acima identificado acordam membros à unanimidade nos termos voto conselheirorelator notificar senhor irailton lima sousa diretorpresidente para que tome ciência apurado relatório técnico fls cumpra recomendações elencadas prazo sessenta dias sob pena responsabilidade pela reincidência após formalidades estilo pelo arquivamento ausentes justificadamente excelentíssimos senhores conselheiros josé augusto araújo faria presidente valmir gomes ribeiro rio branco / / conselheiro antonio cristovão correia messiaspresidente exercícioconselheiro ronald polanco ribeiro relator fui presentesérgio cunha mendonça procuradorchefe mpe missão exercer controle externo orientando fiscalizando gestão pública incentivar sociedade exercício controle social,7062,16/12/2010
1705, natureza prestação contas agência fomento secretaria estado desenvolvimento ciência tecnologia acre exercício responsávelsenhor joão césar dottorelatoraconselheira naluh maria lima gouveia dos santosvv prestação contas agência fomento secretaria estado desenvolvimento ciência tecnologia regularidade arquivamento prestação contas agência fomento secretaria estado desenvolvimento ciência tecnologia regularidade com ressalva arquivamento vistos relatados discutidos autos acima identificado acordam membros por maioria nos termos voto conselheiro antonio jorge malheiro considerar regular prestação contas agência fomento secretaria estado desenvolvimento ciência tecnologia acre exercício orçamentário financeiro responsabilidade senhor joão césar dotto secretário estado com fulcro inciso do art lei complementar estadual vencida conselheirarelatora que votou pela regularidade com ressalva das contas valendo como ressalva determinação para que origem justifique prazo sessenta dias à luz princípio constitucional eficiência economicidade art caput cf necessidade manutenção referida agência após formalidades estilo pelo arquivamento dos autos ausentes justificadamente excelentíssimos senhores conselheiros josé augusto araújo faria presidente valmir gomes ribeiro rio branco / / conselheiro antonio cristovão correia messiaspresidente exercícioconselheira naluh maria lima gouveia dos santos relatora fui presentesérgio cunha mendonça missão exercer controle externo orientando fiscalizando gestão pública incentivar sociedade exercício controle social,7070,16/12/2010
1706, natureza prestação contas companhia habitação estado acre cohabacre exercício responsávelsenhora ilmara rodrigues limarelatoraconselheira naluh maria lima gouveia dos santosprestação contas prestação contas companhia habitação estado regularidade comunicação cientificação governador estado ao presidente assembléia legislativa arquivamento vistos relatados discutidos autos acima identificado acordam membros à unanimidade nos termos voto conselheirarelatora considerar regular prestação contas companhia habitação estado acre cohabacre exercício orçamentário financeiro responsabilidade senhora ilmara rodrigues lima diretorapresidente com fulcro inciso do art lei complementar estadual comunicar apurado desta decisão senhora ilmara rodrigues lima principal responsável pela cohab cientificar excelentíssimo senhor governador estado ao presidente assembléia legislativa resultado desta decisão após formalidades estilo pelo arquivamento ausentes justificadamente excelentíssimos senhores conselheiros josé augusto araújo faria presidente valmir gomes ribeiro rio branco / / conselheiro antonio cristovão correia messiaspresidente exercícioconselheira naluh maria lima gouveia dos santos relatora fui presentesérgio cunha mendonça procuradorchefe mpe missão exercer controle externo orientando fiscalizando gestão pública incentivar sociedade exercício controle social,7071,16/12/2010
1707, natureza prestação contas secretaria estado articulação institucional exercício responsávelsenhor carlos alberto ferreira araújorevisora conselheira dulcinéa benício araújoprestação contas secretaria estadual articulação institucional divergência dos valores entre contas aquisição bens móveis equipamentos material permanente não identificação contador responsável regularidade com ressalva arquivamento vistos relatados discutidos autos acima identificado acordam membros à unanimidade nos termos voto conselheirarelatora considerar regular com ressalva prestação contas secretaria estado articulação institucional exercício orçamentário financeiro responsabilidade senhor carlos alberto ferreira araújo secretário estado com fulcro inciso do art lei complementar estadual valendo como ressalva divergência dos valores entre contas aquisição bens móveis equipamentos material permanente a não identificação contador responsável após formalidades estilo pelo arquivamento rio branco / / conselheiro ronald polanco ribeiropresidente tceacreconselheira dulcinéa benício araújorelatora fui presente sérgio cunha mendonçaprocuradorchefe mpe ,7074,06/01/2011
1708, natureza assuntointeressadoprestação contas departamento estadual trânsito detranacre exercício senhor ruyter duizit colinresponsávelsenhor fernando melo costarelatorconselheiro antonio cristovão correia messiasprestação contas departamento estadual trânsito ingresso intempestivo documentação neste tribunal ausência parte documentação especialmente que refere remuneração dos dirigentes ainda infrações à lei federal regularidade com ressalva arquivamento vistos relatados discutidos autos acima identificado acordam membros à unanimidade nos termos voto conselheirorelator considerar regular com ressalva prestação contas departamento estadual trânsito detranacre exercício orçamentário financeiro responsabilidade senhor fernando melo costa diretorgeral à época com fulcro inciso do art lei complementar estadual valendo como ressalva ingresso intempestivo documentação neste tribunal as falhas apuradas pela igce fls quanto ausência parte documentação especialmente que refere remuneração dos dirigentes ainda infrações à lei federal após formalidades estilo pelo arquivamento ausente justificadamente excelentíssima senhora conselheira naluh maria lima gouveia dos santos rio branco / / conselheiro ronald polanco ribeiropresidente tceacreconselheiro antonio cristovão correia messiasrelator fui presente sérgio cunha mendonçaprocuradorchefe mpe ,7078,13/01/2011
1709, natureza prestação contas instituto terras acre iteracre exercício exercício responsáveissenhores josé henrique corinto moura felismar mesquita moreira diretorespresidente luis paulo fernandes neto francisco costa nascimento ialey azevedo silva gerentes administrativo financeiro rossecley penha abreu gerente material patrimônio relatorconselheiro valmir gomes ribeiroprestação contas instituto terras acre inconsistência balanço orçamentário contratação pessoal por tempo determinado por meio grupo trabalho regularidade com ressalva arquivamento vistos relatados discutidos autos acima identificado acordam membros à unanimidade nos termos voto conselheirorelator considerar regular com ressalva prestação contas instituto terras acre iteracre exercício orçamentário financeiro responsabilidade dos senhores josé henrique corinto moura felismar mesquita moreira diretorespresidente luis paulo fernandes neto francisco costa nascimento ialey azevedo silva gerentes administrativo financeiro rossecley penha abreu gerente material patrimônio com fulcro inciso do art lei complementar estadual valendo como ressalva inconsistência balanço orçamentário a contratação pessoal por tempo determinado por meio grupo trabalho após formalidades estilo pelo arquivamento ausente justificadamente excelentíssimo senhor conselheiro antônio jorge malheiro temporariamente excelentíssima senhora conselheira naluh maria lima gouveia dos santos rio branco / / conselheiro ronald polanco ribeiropresidente tceacreconselheiro valmir gomes ribeirorelator fui presente sérgio cunha mendonçaprocuradorchefe mpe ,7088,20/01/2011
1710, natureza prestação contas secretaria estado extraordinária desenvolvimento das cidades habitação exercício responsáveissenhores raimundo angelim vasconcelos eduardo nunes vieira relatorconselheiro valmir gomes ribeiroprestação contas secretaria estado extraordinária desenvolvimento das cidades habitação ausência inventários dos bens patrimoniais ausência assinatura profissional responsável pela contabilidade nos demonstrativos contábeis realização despesas efetuadas com recursos convênio sem devido licitatório regularidade com ressalva arquivamento vistos relatados discutidos autos acima identificado acordam membros à unanimidade nos termos voto conselheirorelator considerar regular com ressalva prestação contas secretaria estado extraordinária desenvolvimento das cidades habitação exercício orçamentário financeiro responsabilidade dos senhores raimundo angelim vasconcelos eduardo nunes vieira secretários estado período respectivamente com fulcro inciso do art lei complementar estadual valendo como ressalva ausência inventários dos bens patrimoniais assinatura profissional responsável pela contabilidade nos demonstrativos contábeis ainda realização despesas efetuadas com recursos convênio para construção casas sem devido licitatório após formalidades estilo pelo arquivamento ausente justificadamente excelentíssimo senhor conselheiro antônio jorge malheiro rio branco / / conselheiro ronald polanco ribeiropresidente tceacreconselheiro valmir gomes ribeirorelator fui presente sérgio cunha mendonçaprocuradorchefe mpe ,7089,20/01/2011
1711, natureza anexo prestação contas secretaria estado meio ambiente recursos naturais sema exercício responsávelsenhor carlos edgard deusrelatorconselheiro valmir gomes ribeiroprestação contas secretaria estado meio ambiente recursos naturais ausência nos demonstrativos contábeis assinatura responsável pela contabilidade falta inventário dos bens patrimoniais regularidade com ressalva arquivamento vistos relatados discutidos autos acima identificado acordam membros à unanimidade nos termos voto conselheirorelator considerar regular com ressalva prestação contas secretaria estado meio ambiente recursos naturais sema exercício orçamentário financeiro responsabilidade senhor carlos edgard deus secretário estado à época com fulcro inciso do art lei complementar estadual valendo como ressalva ausência nos demonstrativos contábeis assinatura responsável pela contabilidade ainda falta inventário dos bens patrimoniais após formalidades estilo pelo arquivamento ausente justificadamente excelentíssimo senhor conselheiro antônio jorge malheiro rio branco / / conselheiro ronald polanco ribeiropresidente tceacreconselheiro valmir gomes ribeirorelator fui presente sérgio cunha mendonçaprocuradorchefe mpe ,7090,20/01/2011
1712, natureza prestação contas fundo municipal habitação popular exercício responsávelsenhor wolvenar camargo filhorelatora conselheira dulcinéa benício araújoprestação contas fundo municipal habitação popular contratação servidores por tempo determinado sob forma grupo trabalho sem devido concurso regularidade com ressalva arquivamento vistos relatados discutidos autos acima identificado acordam membros à unanimidade nos termos voto conselheirarelatora considerar regular com ressalva prestação contas fundo municipal habitação popular exercício orçamentário financeiro responsabilidade senhor wolvenar camargo filho secretário municipal com fulcro inciso do art lei complementar estadual valendo como ressalva contratação servidores por tempo determinado sob forma grupo trabalho sem devido concurso após formalidades estilo pelo arquivamento ausente justificadamente excelentíssimo senhor conselheiro antônio jorge malheiro rio branco / / conselheiro ronald polanco ribeiropresidente tceacreconselheira dulcinéa benício araújorelatora fui presente sérgio cunha mendonçaprocuradorchefe mpe ,7097,20/01/2011
