,conteudo,acordao,dia
1576,tribunal de contas do estado do acre acórdão 6533 natureza do processo 12985200910 tce assunto prestação de contas da secretaria de governo do estado do acre exercício de 2008 responsávelsenhor fábio vaz de lima relatoraconselheira dulcinéa benício de araújoprestação de contas secretaria de governo do estado do acre ausência de contador responsável pela elaboração dos demonstrativos contábeis divergência entre os valores totais de aquisição de bens móveis e de almoxarifados constantes nos anexos 2 e 15 regularidade com ressalva arquivamento do processo vistos relatados e discutidos os autos do processo acima identificado acordam os membros do à unanimidade nos termos do voto da conselheirarelatora considerar regular com ressalva a prestação de contas da secretaria de governo do estado do acre exercício orçamentário e financeiro 2008 de responsabilidade do senhor fábio vaz de lima secretário com fulcro no inciso ii do art 51 da lce 3893 valendo como ressalva a a ausência de contador responsável pela elaboração dos demonstrativos contábeis e b a divergência entre os valores totais de aquisição de bens móveis e de almoxarifados constantes nos anexos 2 e 15 após as formalidades de estilo pelo arquivamento do processo rio branco 16/12/2009 conselheiro josé augusto araújo de fariapresidente do tceacreconselheira dulcinéa benício de araújorelatora fui presente joão izidro de melo netoprocurador do mpetceacre missão garantir a regular e efetiva gestão dos recursos públicos e incentivar a participação do cidadão no exercício do controle social,6533,16/12/2009
1577,tribunal de contas do estado do acre acórdão 6538 natureza do processo 18822200775 tce assunto prestação de contas da secretaria de estado extraordinária de gestão governamental do estado do acre exercício de 2006 responsávelsenhor carlos alberto bernardo de araújorevisora conselheira dulcinéa benício de araújoprestação de contas secretaria estadual contratação de pessoal por tempo determinado via grupo de trabalho regularidade com ressalva arquivamento do processo vistos relatados e discutidos os autos do processo acima identificado acordam os membros do à unanimidade nos termos do voto da conselheirarelatora considerar regular com ressalva a prestação de contas da secretaria de estado extraordinária de gestão governamental exercício orçamentário e financeiro de 2006 de responsabilidade do senhor carlos alberto bernardo de araújo secretário de estado à época com fulcro no inciso ii do art 51 da lei complementar estadual 3893 valendo como ressalva a contratação de pessoal por tempo determinado via grupo de trabalho ora em situação de regularização após as formalidades de estilo pelo arquivamento do processo ausente justificadamente o excelentíssimo senhor conselheiro antonio cristovão correia de messias rio branco 06/01/2010 conselheiro josé augusto araújo de fariapresidente do tceacreconselheira dulcinéa benício de araújorelatora fui presente joão izidro de melo netoprocurador do mpetceacre missão garantir a regular e efetiva gestão dos recursos públicos e incentivar a participação do cidadão no exercício do controle social,6538,06/01/2010
1578,tribunal de contas do estado do acre acórdão 6541 natureza do processo 12140200820 tce c01 anexo assunto prestação de contas da defensoria pública do estado do acre exercício de 2007 responsávelsenhora angélica maria da silveira gouveia lopesrevisor conselheiro valmir gomes ribeiroprestação de contas defensoria pública falta de assinatura de contador nos demonstrativos contábeis regularidade com ressalva arquivamento do processo vistos relatados e discutidos os autos do processo acima identificado acordam os membros do à unanimidade nos termos do voto do conselheirorelator considerar regular com ressalva a prestação de contas da defensoria pública do estado do acre exercício orçamentário e financeiro de 2007 de responsabilidade da senhora angélica maria da silveira gouveia lopes defensora pública geral com fulcro no inciso ii do art 51 da lei complementar estadual 3893 valendo como ressalva a falta de assinatura de contador nos demonstrativos contábeis após as formalidades de estilo pelo arquivamento do processo a excelentíssima senhora conselheira naluh maria lima gouveia dos santos julgouse impedida para votar neste processo com fulcro no inciso vii do art 49 do regimento interno desta corte de contas resolução tceac 3096 ausente justificadamente o excelentíssimo senhor conselheiro ronald polanco ribeiro rio branco 20/01/2010 conselheiro josé augusto araújo de fariapresidente do tceacreconselheiro valmir gomes ribeirorelator fui presente mario sérgio neri de oliveiraprocurador do mpetceacre missão garantir a regular e efetiva gestão dos recursos públicos e incentivar a participação do cidadão no exercício do controle social,6541,20/01/2010
1579,tribunal de contas do estado do acre acórdão 6542 natureza do processo 17986200632 tce assunto prestação de contas da secretaria de estado de turismo exercício de 2005 responsávelsenhor gilberto do carmo lopes siqueirarevisor conselheiro valmir gomes ribeiroprestação de contas secretaria de estado regularidade arquivamento do processo vistos relatados e discutidos os autos do processo acima identificado acordam os membros do à unanimidade nos termos do voto do conselheirorelator considerar regular a prestação de contas da secretaria de estado de turismo exercício orçamentário e financeiro de 2005 de responsabilidade do senhor gilberto do carmo lopes siqueira secretário de estado com fulcro no inciso i do art 51 da lei complementar estadual 3893 após as formalidades de estilo pelo arquivamento do processo ausente justificadamente o excelentíssimo senhor conselheiro ronald polanco ribeiro rio branco 20/01/2010 conselheiro josé augusto araújo de fariapresidente do tceacreconselheiro valmir gomes ribeirorelator fui presente mario sérgio neri de oliveiraprocurador do mpetceacre missão garantir a regular e efetiva gestão dos recursos públicos e incentivar a participação do cidadão no exercício do controle social,6542,20/01/2010
1580,tribunal de contas do estado do acre acórdão 6543 natureza do processo 17897200632 tce c02 anexos e processo 1775520068 tce apenso assunto prestação de contas da prefeitura municipal senador guiomard exercício de 2005 responsável senhor carlos celso medeiros ribeirorelatorconselheiro antonio cristovão correia de messiasprestação de contas prefeitura municipal irregularidade instauração de tomada de contas especial arquivamento do processo vistos relatados e discutidos os autos do processo acima identificado acordam os membros do à unanimidade nos termos do voto do conselheirorelator em destaque determinar ao atual prefeito municipal de senador guiomard senhor james ferreira da silva para no prazo de 30 trinta dias instaurar tomada de contas especial a fim de apurar a regularidade ou não da despesa com a remuneração dos agentes políticos no exercício de 2005 de tudo dando ciência a este tribunal de contas após as formalidades de estilo pelo arquivamento do processo ausente justificadamente o excelentíssimo senhor conselheiro ronald polanco ribeiro rio branco 20/01/2009 conselheiro josé augusto araújo de fariapresidente do tceacconselheiro antonio cristovão correia de messiasrelator fui presente mario sérgio neri de oliveira procurador do mpetceacre missão garantir a regular e efetiva gestão dos recursos públicos e incentivar a participação do cidadão no exercício do controle social,6543,20/01/2009
1581,tribunal de contas do estado do acre acórdão 6544 natureza do processo 12944200940 tce assunto prestação de contas da companhia de desenvolvimento industrial do estado do acre codisacre exercício de 2008 responsávelsenhor josé luiz sombra rodriguesrevisor conselheiro antonio cristovão correia de messiasprestação de contas companhia estadual de desenvolvimento industrial ausência de comprovação da remuneração dos dirigentes da companhia irregularidade instauração de tomada de contas especial notificação arquivamento do processo vistos relatados e discutidos os autos do processo acima identificado acordam os membros do à unanimidade nos termos do voto do conselheirorelator 1 considerar irregular a prestação de contas da companhia de desenvolvimento industrial do estado do acre codisacre exercício orçamentário e financeiro de 2008 de responsabilidade do senhor josé luiz sombra rodrigues diretorpresidente à época com fulcro no inciso iii alínea a do art 51 da lei complementar estadual 3893 em face da ausência de comprovação da remuneração dos dirigentes da companhia conforme apurado pela 3 igce fls 185 a 1892 determinar ao atual presidente da companhia para no prazo de 30 trinta dias instaurar tomada de contas especial a fim de apurar a regularidade ou não da despesa com a remuneração dos administradores da companhia no exercício de 2008 de tudo dando ciência a esta corte de contas 3 notificar o gestor para que no prazo de 30 trinta dias promova o inventário de bens móveis e imóveis exigido pela resolução tceac 622008 sob pena de responsabilidade após as formalidades de estilo pelo arquivamento do processo ausente justificadamente o excelentíssimo senhor conselheiro ronald polanco ribeiro rio branco 20/01/2010 conselheiro josé augusto araújo de fariapresidente do tceacreconselheiro antonio cristovão correia de messiasrelator fui presente mario sérgio neri de oliveiraprocurador do mpetceacre missão garantir a regular e efetiva gestão dos recursos públicos e incentivar a participação do cidadão no exercício do controle social,6544,20/01/2010
1582,tribunal de contas do estado do acre acórdão 6545 natureza do processo 12950200901 tce assunto prestação de contas da companhia de habitação do estado do acre cohabacre exercício de 2008 responsávelsenhora ilmara rodrigues limarevisor conselheiro antonio cristovão correia de messiasprestação de contas companhia estadual de habitação falhas apontadas no parecer da auditoria independente não comprovação das disponibilidades financeiras regularidade com ressalva notificação arquivamento do processo vistos relatados e discutidos os autos do processo acima identificado acordam os membros do à unanimidade nos termos do voto do conselheirorelator 1 considerar regular com ressalva a prestação de contas da companhia de habitação do estado do acre cohabacre exercício orçamentário e financeiro 2008 de responsabilidade da senhora ilmara rodrigues lima diretorapresidente com fulcro no inciso ii do art 51 da lei complementar estadual 3893 valendo como ressalva as falhas apontadas no parecer da auditoria independente fls 134 e 135 e a não comprovação das disponibilidades financeiras no valor de r 1357029 treze mil quinhentos e setenta reais e vinte e nove centavos relativo ao saldo da conta especial depósitos livres de outros agentes junto a caixa econômica federal que é objeto de ação judicial 2 notificar a gestora para tomar ciência das falhas apuradas no parecer da auditoria independente e corrigilas nas próximas edições da matéria assim como informar a esta corte de contas o desfecho da ação judicial proposta em desfavor da caixa econômica federal após as formalidades de estilo pelo arquivamento do processo ausente justificadamente o excelentíssimo senhor conselheiro ronald polanco ribeiro rio branco 20/01/2010 conselheiro josé augusto araújo de fariapresidente do tceacreconselheiro antonio cristovão correia de messiasrelator fui presente mario sérgio neri de oliveiraprocurador do mpetceacre missão garantir a regular e efetiva gestão dos recursos públicos e incentivar a participação do cidadão no exercício do controle social,6545,20/01/2010
1583,tribunal de contas do estado do acre acórdão 6546 natureza do processo 12181200801 tce assunto prestação de contas da secretaria de estado extraordinária de articulação institucional exercício de 2007 responsávelsenhor carlos alberto ferreira de araújorevisora conselheira dulcinéa benício de araújoprestação de contas secretaria estadual regularidade arquivamento do processo vistos relatados e discutidos os autos do processo acima identificado acordam os membros do à unanimidade nos termos do voto da conselheirarelatora considerar regular a prestação de contas da secretaria de estado de articulação institucional exercício orçamentário e financeiro de 2007 de responsabilidade do senhor carlos alberto ferreira de araújo secretário de estado com fulcro no inciso i do art 51 da lei complementar estadual 3893 após as formalidades de estilo pelo arquivamento do processo ausente justificadamente o excelentíssimo senhor conselheiro ronald polanco ribeiro rio branco 20/01/2010 conselheiro josé augusto araújo de fariapresidente do tceacreconselheira dulcinéa benício de araújorelatora fui presente mario sérgio neri de oliveiraprocurador do mpetceacre missão garantir a regular e efetiva gestão dos recursos públicos e incentivar a participação do cidadão no exercício do controle social,6546,20/01/2010
1584,tribunal de contas do estado do acre acórdão 6548 natureza do processo 16014200400 tce assunto prestação de contas do fundo de pesquisa e preservação do patrimônio histórico e cultural do estado do acre exercício de 2003 responsávelsenhor jorge henrique nogueira de queirozrevisora conselheira naluh maria lima gouveia dos santosprestação de contas fundo estadual ausências nos autos de demonstrativo das contas de bens móveis e imóveis demonstrativo sintético da movimentação de material no almoxarifado parecer de auditoria independente sobre as contas da entidade encerramento do exercício com uma situação de desequilíbrio entre a receita e a despesa regularidade com ressalva cientificação comunicação arquivamento do processo vistos relatados e discutidos os autos do processo acima identificado acordam os membros do à unanimidade nos termos do voto da conselheirarelatora 1 considerar regular com ressalva a prestação de contas do fundo de pesquisa e preservação do patrimônio histórico e cultural do estado do acre exercício orçamentário e financeiro de 2003 de responsabilidade do senhor jorge henrique bezerra nogueira de queiroz diretorpresidente com fulcro no inciso ii do art 51 da lei complementar estadual 3893 valendo como ressalva a ausência nos autos de a demonstrativo das contas de bens móveis e imóveis b demonstrativo sintético da movimentação de material no almoxarifado c parecer de auditoria independente sobre as contas da entidade d o exercício de 2003 foi encerrado com uma situação de desequilíbrio entre a receita e a despesa apresentando um déficit financeiro no valor de r 1118176 onze mil cento e oitenta e um reais e setenta e seis centavos 2 dar ciência do apurado desta decisão ao senhor jorge henrique bezerra nogueira de queiroz 3 comunicar do apurado desta decisão ao senhor governador do estado e ao senhor presidente da assembléia legislativa após as formalidades de estilo pelo arquivamento do processo ausente justificadamente o excelentíssimo senhor conselheiro ronald polanco ribeiro rio branco 20/01/2010 conselheiro josé augusto araújo de fariapresidente do tceacreconselheira naluh maria lima gouveia dos santosrelatora fui presente mario sérgio neri de oliveira missão garantir a regular e efetiva gestão dos recursos públicos e incentivar a participação do cidadão no exercício do controle social,6548,20/01/2010
1585,tribunal de contas do estado do acre acórdão 6549 natureza do processo 12083200800 tce assunto prestação de contas do fundo de previdência social do estado do acre exercício de 2007 responsávelsenhor josé de anchieta batistarelator conselheiro antonio cristovão correia de messiasprestação de contas fundo estadual de previdência social regularidade arquivamento do processo vistos relatados e discutidos os autos do processo acima identificado acordam os membros do à unanimidade nos termos do voto do conselheirorelator considerar regular a prestação de contas do fundo de previdência social do estado do acre exercício orçamentário e financeiro de 2007 de responsabilidade do senhor josé de anchieta batista administrador do fundo à época com fulcro no inciso i do art 51 da lei complementar estadual 3893 após as formalidades de estilo pelo arquivamento do processo ausentes justificadamente os excelentíssimos senhores conselheiros antônio jorge malheiro e ronald polanco ribeiro rio branco 27/01/2010 conselheiro josé augusto araújo de fariapresidente do tceacreconselheiro antonio cristovão correia de messiasrelator fui presente anna helena de azevedo limaprocuradora do mpetceacre missão garantir a regular e efetiva gestão dos recursos públicos e incentivar a participação do cidadão no exercício do controle social,6549,27/01/2010
1586,tribunal de contas do estado do acre acórdão 6558 natureza do processo 14437200246 tce c01 anexo assunto prestação de contas da empresa municipal de urbanização de rio branco emurb exercício de 2001 responsávelsenhor lauro julião de souza sobinhorelatora conselheira naluh maria lima gouveia dos santosprestação de contas empresa municipal de urbanização falhas não sanadas irregularidade condenação aplicação de multa comunicação cientificação arquivamento do processo vistos relatados e discutidos os autos do processo acima identificado acordam os membros do à unanimidade nos termos do voto da conselheirarelatora 1 considerar irregular a prestação de contas da empresa municipal de urbanização de rio branco emurb exercício orçamentário e financeiro de 2001 de responsabilidade do senhor lauro julião de souza sobrinho diretorpresidente à época com fulcro na alínea a do inciso iii do art 51 da lei complementar estadual 3893 em face das falhas não sanadas apontadas no relatório complementar da 2 igce fls 225228 nos itens 11 depósito bancário não comprovado referente à nota fiscal 1280 no valor de r 159472 um mil quinhentos e noventa e quatro reais e setenta e dois centavos dos tributos relativos aos serviços prestados 13 ausência de comprovação de cancelamento da nota fiscal 134515 ausência de comprovação de cancelamento de parte dos serviços de que trata a nota fiscal 1356 no valor de r 1346679 treze mil quatrocentos e sessenta e seis reais e setenta e nove centavos referente às atividades de pavimentação asfáltica executada no conjunto tucumã 2 condenar o senhor lauro julião de souza sobrinho diretorpresidente à época a devolver aos cofres da empresa municipal de urbanização de rio branco emurb com fulcro no art 54 da lce 3893 cc o art 163 inciso i do regimento interno do tceac a importância de r 1506151 quinze mil sessenta e um reais e cinqüenta e um centavos relativa aos itens 11 e 15 devidamente atualizada no prazo de 30 trinta dias de tudo dando ciência a esta corte de contas 3 aplicar multa de 10 sobre todo o valor a ser devolvido com fulcro no art 88 da lce 3893 cc o art 89 do mesmo diploma legal 4 comunicar o apurado ao senhor lauro julião de souza sobrinho diretorpresidente à época 5 dar ciência desta decisão ao senhor prefeito do município de rio branco ao presidente da câmara municipal e ao conselho fiscal da emurb após as formalidades de estilo pelo arquivamento do processo ausentes justificadamente os excelentíssimos senhores conselheiros antônio jorge malheiro e ronald polanco ribeiro rio branco 27/01/2010 conselheiro josé augusto araújo de faria missão garantir a regular e efetiva gestão dos recursos públicos e incentivar a participação do cidadão no exercício do controle social,6558,27/01/2010
1587,tribunal de contas do estado do acre acórdão 6562 natureza do processo 12175200840 tce c01 anexo assunto prestação de contas da secretaria de estado de floresta exercício de 2007 responsávelsenhor carlos ovídio duarte rocharevisor conselheiro valmir gomes ribeiroprestação de contas secretaria estadual de floresta regularidade arquivamento do processo vistos relatados e discutidos os autos do processo acima identificado acordam os membros do à unanimidade nos termos do voto do conselheirorelator considerar regular a prestação de contas da secretaria de estado de floresta exercício orçamentário e financeiro de 2007 de responsabilidade do senhor carlos ovídio duarte rocha secretário de estado com fulcro no inciso i do art 51 da lei complementar estadual 3893 após as formalidades de estilo pelo arquivamento do processo ausente justificadamente o excelentíssimo senhor conselheiro ronald polanco ribeiro rio branco 03/02/2010 conselheiro josé augusto araújo de fariapresidente do tceacreconselheiro valmir gomes ribeirorelator fui presente anna helena de azevedo limaprocuradora do mpetceacre missão garantir a regular e efetiva gestão dos recursos públicos e incentivar a participação do cidadão no exercício do controle social,6562,03/02/2010
1588,tribunal de contas do estado do acre acórdão 6563 natureza do processo 12180200890 tceassunto prestação de contas da secretaria de estado de articulação institucional exercício de 2007 responsávelsenhor carlos alberto ferreira de araújorevisor conselheiro valmir gomes ribeiroprestação de contas secretaria estadual de articulação institucional ausência do nome número de registro e assinatura do responsável pela contabilidade regularidade com ressalva arquivamento do processo vistos relatados e discutidos os autos do processo acima identificado acordam os membros do à unanimidade nos termos do voto do conselheirorelator considerar regular com ressalva a prestação de contas da secretaria de estado de articulação institucional exercício orçamentário e financeiro de 2007 de responsabilidade do senhor carlos alberto ferreira de araújo secretário de estado com fulcro no inciso ii do art 51 da lei complementar estadual 3893 valendo como ressalva a ausência do nome número de registro e assinatura do responsável pela contabilidade no demonstrativo contábil anual da execução orçamentária e financeira após as formalidades de estilo pelo arquivamento do processo ausente justificadamente o excelentíssimo senhor conselheiro ronald polanco ribeiro rio branco 03/02/2010 conselheiro josé augusto araújo de fariapresidente do tceacreconselheiro valmir gomes ribeirorelator fui presente anna helena de azevedo limaprocuradora do mpetceacre missão garantir a regular e efetiva gestão dos recursos públicos e incentivar a participação do cidadão no exercício do controle social,6563,03/02/2010
1589,tribunal de contas do estado do acre acórdão 6564 natureza do processo 12927200990 tce c03 volumes e 06 anexosassunto prestação de contas da fundação de tecnologia do estado do acre exercício de 2008 responsávelsenhor joão césar dottorevisor conselheiro valmir gomes ribeiroprestação de contas fundação estadual de tecnologia regularidade arquivamento do processo vistos relatados e discutidos os autos do processo acima identificado acordam os membros do à unanimidade nos termos do voto do conselheirorelator considerar regular a prestação de contas da fundação de tecnologia do estado do acre exercício orçamentário e financeiro 2008 de responsabilidade do senhor joão césar dotto diretorpresidente com fulcro no inciso i do art 51 da lce 3893 após as formalidades de estilo pelo arquivamento do processo ausente justificadamente o excelentíssimo senhor conselheiro ronald polanco ribeiro rio branco 03/02/2010 conselheiro josé augusto araújo de fariapresidente do tceacreconselheiro valmir gomes ribeirorelator fui presente anna helena de azevedo limaprocuradora do mpetceacre missão garantir a regular e efetiva gestão dos recursos públicos e incentivar a participação do cidadão no exercício do controle social,6564,03/02/2010
1590,tribunal de contas do estado do acre acórdão 6567 natureza do processo 1716520055 tceassunto prestação de contas do fundo municipal de assistência social exercício de 2004 responsávelsenhora maria do socorro néri medeiros de souzarevisor conselheiro antônio jorge malheiroprestação de contas fundo municipal de assistência social regularidade arquivamento do processo vistos relatados e discutidos os autos do processo acima identificado acordam os membros do à unanimidade nos termos do voto do conselheirorelator considerar regular a prestação de contas do fundo municipal de assistência social exercício orçamentário e financeiro 2004 de responsabilidade da senhora maria do socorro néri medeiros de souza secretária municipal com fulcro no inciso i do art 51 da lei complementar estadual 3893 após as formalidades de estilo pelo arquivamento do processo ausente justificadamente o excelentíssimo senhor conselheiro ronald polanco ribeiro rio branco 03/02/2010 conselheiro josé augusto araújo de fariapresidente do tceacreconselheiro antônio jorge malheiro relator fui presente anna helena de azevedo limaprocuradora do mpetceacre missão garantir a regular e efetiva gestão dos recursos públicos e incentivar a participação do cidadão no exercício do controle social,6567,03/02/2010
1591,tribunal de contas do estado do acre acórdão 6572 natureza do processo 14788200323 tce c07 anexos e processos s 14579200269 tce 14762200398 tce 14580200200 tce 14671200275 tce e 14763200375 tce apensos assunto prestação de contas da prefeitura municipal de epitaciolândia exercício de 2002 responsávelsenhor joão sebastião flores da silvarelator conselheiro antonio cristovão correia de messiasprestação de contas prefeitura municipal condenação multa remessa ao ministério público estadual arquivamento do processo vistos relatados e discutidos os autos do processo acima identificado acordam os membros do à unanimidade nos termos do voto do conselheirorelator em destaque 1 condenar o senhor joão sebastião flores da silva a devolver aos cofres do tesouro municipal de epitaciolândia devidamente atualizada a importância de r 732900 sete mil trezentos e vinte e nove reais referente às despesas realizadas com material de distribuição gratuita sem a devida justificativa 2 aplicar multa ao senhor joão sebastião flores da silva com fulcro no art 88 da lce 3893 no valor de r 73200 setecentos e trinta e dois reais correspondente a 10 dez por cento da importância a ser devolvida no prazo de 30 trinta dias de tudo dando ciência a este tribunal de contas 3 remeter o apurado ao ministério público estadual para as providências que entender adotar em face das irregularidades apuradas no relatório técnico complementar da 2 igce fls 222 a 236 após as formalidades de estilo pelo arquivamento do processo ausente justificadamente o excelentíssimo senhor conselheiro ronald polanco ribeiro rio branco 03/02/2010 conselheiro josé augusto araújo de fariapresidente do tceacreconselheiro antonio cristovão correia de messiasrelator fui presente anna helena de azevedo limaprocuradora do mpetceacre missão garantir a regular e efetiva gestão dos recursos públicos e incentivar a participação do cidadão no exercício do controle social,6572,03/02/2010
1592,tribunal de contas do estado do acre acórdão 6576 natureza do processo 17973200609 tce assunto prestação de contas da secretaria de estado extraordinária de desenvolvimento das cidades e habitação exercício de 2005 responsávelsenhor carlos alberto bernardo de araújorelator conselheiro antônio jorge malheiroprestação de contas secretaria estadual ausência de assinatura do contador habilitado nos demonstrativos contábeis regularidade com ressalva arquivamento do processo vistos relatados e discutidos os autos do processo acima identificado acordam os membros do à unanimidade nos termos do voto do conselheirorelator considerar regular com ressalva a prestação de contas da secretaria de estado extraordinária de desenvolvimento das cidades e habitação exercício orçamentário e financeiro 2005 de responsabilidade do senhor carlos alberto bernardo de araújo secretário valendo como ressalva a ausência de assinatura do contador habilitado nos demonstrativos contábeis apresentados descumprindo a exigência estabelecida no caput do art 27 da resolução tceac 0562004 após as formalidades de estilo pelo arquivamento do processo ausentes justificadamente os excelentíssimos senhores conselheiros antonio cristovão correia de messias e ronald polanco ribeiro rio branco 10/02/2009 conselheiro josé augusto araújo de fariapresidente do tceacreconselheiro antônio jorge malheiro relator fui presente sérgio cunha mendonça procuradorchefe do mpetceacre missão garantir a regular e efetiva gestão dos recursos públicos e incentivar a participação do cidadão no exercício do controle social,6576,10/02/2009
1593,tribunal de contas do estado do acre acórdão 6579 natureza do processo 13107200920 tce assunto prestação de contas do fundo de pesquisa do patrimônio histórico do estado do acre exercício de 2008 responsávelsenhor daniel queiroz de santanarelatoraconselheira dulcinéa benício de araújoprestação de contas fundo de pesquisa do patrimônio histórico do estado envio intempestivo da defesa por parte do gestor regularidade com ressalva arquivamento do processo vistos relatados e discutidos os autos do processo acima identificado acordam os membros do à unanimidade nos termos do voto da conselheirarelatora com o voto do conselheiropresidente para completar o quorum considerar regular com ressalva a prestação de contas do fundo de pesquisa do patrimônio histórico do estado do acre exercício orçamentário e financeiro de 2008 de responsabilidade do senhor daniel queiroz de santana diretorpresidente com fulcro no inciso ii do art 51 da lei complementar estadual 3893 valendo como ressalva o envio intempestivo da defesa por parte do gestor após as formalidades de estilo pelo arquivamento do processo a excelentíssima senhora conselheira naluh maria lima gouveia dos santos julgouse impedida para votar neste processo com fulcro no inciso vii do art 49 do regimento interno desta corte de contas resolução tceac 3096 ausentes justificadamente os excelentíssimos senhores conselheiros antonio cristovão correia de messias e ronald polanco ribeiro rio branco 10/02/2009 conselheiro josé augusto araújo de fariapresidente do tceacreconselheira dulcinéa benício de araújo relatora fui presente sérgio cunha mendonça procuradorchefe do mpetceacre missão garantir a regular e efetiva gestão dos recursos públicos e incentivar a participação do cidadão no exercício do controle social,6579,10/02/2009
1594,tribunal de contas do estado do acresecretaria das sessõesacórdão 6584 natureza do processo 18835200798 tce assunto prestação de contas da companhia industrial de laticínios do acre cila exercício de 2006 responsáveissenhores keuly tavares queiroz e luiz carlos simão paivarelator conselheiro antonio cristovão correia de messiasprestação de contas companhia estadual regularidade arquivamento do processo vistos relatados e discutidos os autos do processo acima identificado acordam os membros do à unanimidade nos termos do voto do conselheirorelator considerar regular a prestação de contas da companhia industrial de laticínios do acre cila exercício orçamentário e financeiro de 2006 de responsabilidade da senhora keuly tavares queiroz e do senhor luiz carlos simão paiva diretorespresidentes à época com fulcro no inciso i do art 51 da lei complementar estadual 3893 após as formalidades de estilo pelo arquivamento do processo rio branco 24/02/2010 conselheiro josé augusto araújo de fariapresidente do tceacreconselheiro antonio cristovão correia de messiasrelator fui presentesérgio cunha mendonça procuradorchefe do mpetceacre missão garantir a regular e efetiva gestão dos recursos públicos e incentivar a participação do cidadão no exercício do controle social,6584,24/02/2010
1595,tribunal de contas do estado do acresecretaria das sessõesacórdão 6585 natureza do processo 18697200730 tce assunto prestação de contas do fundo municipal de assistência social da prefeitura municipal de rio branco exercício de 2006 responsávelsenhora estefânia maria pereira pontesrelatoraconselheira naluh maria lima gouveia dos santosprestação de contas fundo municipal de assistência social regularidade arquivamento do processo vistos relatados e discutidos os autos do processo acima identificado acordam os membros do à unanimidade nos termos do voto da conselheirarelatora considerar regular a prestação de contas do fundo municipal de assistência social da prefeitura municipal de rio branco exercício orçamentário e financeiro de 2006 de responsabilidade da senhora estefânia maria pereira pontes secretária municipal com fulcro no inciso i do art 51 da lei complementar estadual 3893 cc art 1 da resolução tce 582005 após as formalidades de estilo pelo arquivamento do processo rio branco 24/02/2010 conselheiro josé augusto araújo de fariapresidente do tceacreconselheira naluh maria lima gouveia dos santos relatora fui presentesérgio cunha mendonça procuradorchefe do mpetceacre missão garantir a regular e efetiva gestão dos recursos públicos e incentivar a participação do cidadão no exercício do controle social,6585,24/02/2010
1596,tribunal de contas do estado do acresecretaria das sessõesacórdão 6601 natureza do processo 18694200709 tce assunto prestação de contas da defensoria pública do estado do acre exercício de 2006 responsávelsenhora angélica maria da silveira lopesrelator conselheiro antonio cristovão correia de messiasprestação de contas defensoria pública do estado do acre ausência nos demonstrativos do nome do profissional responsável pela contabilidade contratação de pessoal através da formação de grupo de trabalho regularidade com ressalva notificação arquivamento do processo vistos relatados e discutidos os autos do processo acima identificado acordam os membros do à unanimidade nos termos do voto do conselheirorelator 1 considerar regular com ressalva a prestação de contas da defensoria pública do estado do acre exercício orçamentário e financeiro de 2006 de responsabilidade da senhora angélica maria da silveira gouveia lopes defensora pública geral com fulcro no inciso ii do art 51 da lei complementar estadual 3893 valendo como ressalva a ausência nos demonstrativos do nome do profissional responsável pela contabilidade e a contratação de pessoal através da formação de grupo de trabalho já decidido no processo 17965200609 tce acórdão 580220092 notificar a atual responsável pela defensoria pública geral do estado do acre para nas próximas edições da matéria não deixar de fazer constar nos demonstrativos contábeis a assinatura do profissional responsável pela contabilidade assim como seu número de registro no conselho regional de contabilidade a excelentíssima senhora conselheira naluh maria lima gouveia dos santos julgouse impedida para votar neste processo com fulcro no inciso vii do art 49 do regimento interno desta corte de contas resolução tceac 3096 após as formalidades de estilo pelo arquivamento do processo rio branco 03/03/2010 conselheiro josé augusto araújo de fariapresidente do tceacreconselheiro antonio cristovão correia de messiasrelator fui presentesérgio cunha mendonça procuradorchefe do mpetceacre missão garantir a regular e efetiva gestão dos recursos públicos e incentivar a participação do cidadão no exercício do controle social,6601,03/03/2010
1597,tribunal de contas do estado do acre acórdão 6606 natureza do processo 12087200840 tce assunto prestação de contas do fundo estadual de habitação feh exercício de 2007 responsávelsenhor gilberto do carmo lopes siqueirarelator conselheiro ronald polanco ribeiroprestação de contas fundo estadual de habitação regularidade cientificação arquivamento do processo vistos relatados e discutidos os autos do processo acima identificado acordam os membros do à unanimidade nos termos do voto do conselheirorelator 1 considerar regular a prestação de contas do fundo estadual de habitação feh exercício orçamentário e financeiro de 2007 de responsabilidade do senhor gilberto do carmo lopes siqueira secretário de estado com fulcro no inciso i do art 51 da lei complementar estadual 3893 recomendando dentro do planejamento maior que os recursos do estado dada a sua limitação material em relação às necessidades não fiquem parados durante todo um exercício e sejam alocados mais próximos à sua aplicação uma vez que o estado transferiu ao fundo e não movimentou no exercício r 129303156 um milhão duzentos e noventa e três mil trinta e um reais e cinqüenta e seis centavos 2 cientificar o excelentíssimo senhor governador do estado desta decisão após as formalidades de estilo pelo arquivamento do processo ausentes justificadamente o excelentíssimo senhor conselheiro valmir gomes ribeiro e a excelentíssima senhora conselheira naluh maria lima gouveia dos santos rio branco 10/03/2010 conselheiro josé augusto araújo de fariapresidente do tceacreconselheiro ronald polanco ribeirorelator fui presente anna helena de azevedo limaprocuradora do mpetceacre missão garantir a regular e efetiva gestão dos recursos públicos e incentivar a participação do cidadão no exercício do controle social,6606,10/03/2010
